episode_id,create_time,avg_score,min_score,sum_score,agent_count,size_bytes
89269470,2026-08-01T05:22:00.6434238,1095.132367,1062.633166,2190.264734,2,4683962
89411037,2026-08-01T23:14:58.0280014,1095.117623,1093.492731,2190.235247,2,5448766
89385912,2026-08-01T20:02:52.3790985,1095.081926,1063.836579,2190.163852,2,4272899
89278728,2026-08-01T06:34:00.9174432,1095.081195,1036.209021,2190.162390,2,7279807
89395221,2026-08-01T21:14:50.0135013,1095.078528,1072.554272,2190.157056,2,2345863
89337412,2026-08-01T13:58:04.7129156,1095.056934,1086.775729,2190.113869,2,5091809
89401561,2026-08-01T22:02:48.5822078,1095.037030,1076.269988,2190.074059,2,5903556
89235074,2026-08-01T00:50:17.9733228,1095.024848,1059.227269,2190.049695,2,4295776
89395231,2026-08-01T21:14:50.0238803,1094.985471,1090.778239,2189.970941,2,3931541
89411553,2026-08-01T23:18:57.5548341,1094.983213,1086.070392,2189.966425,2,3615071
89409467,2026-08-01T23:02:57.7915304,1094.981598,1084.073198,2189.963197,2,4490274
89367830,2026-08-01T17:46:40.5097708,1094.937001,1047.312975,2189.874002,2,5668229
89388387,2026-08-01T20:22:51.3305423,1094.926497,1063.340371,2189.852994,2,3181958
89415784,2026-08-01T23:50:57.4150215,1094.920845,1084.532031,2189.841690,2,4180652
89304212,2026-08-01T09:46:04.4562213,1094.914857,1093.742240,2189.829714,2,6388697
89232545,2026-08-01T00:30:18.0609495,1094.871527,1078.356407,2189.743053,2,7237880
89403166,2026-08-01T22:14:49.5259457,1094.859482,1085.335684,2189.718965,2,4066637
89368175,2026-08-01T17:50:39.9495977,1094.813487,1040.947567,2189.626973,2,6236654
89376627,2026-08-01T18:54:42.4310669,1094.811197,1092.223103,2189.622395,2,10656738
89396861,2026-08-01T21:26:50.3470691,1094.783160,1089.028066,2189.566320,2,6457171
89277098,2026-08-01T06:21:59.9393859,1094.776315,1078.730607,2189.552630,2,5969157
89392074,2026-08-01T20:50:49.1307793,1094.771260,1071.373006,2189.542520,2,1301908
89396826,2026-08-01T21:26:50.2722616,1094.748792,1091.797667,2189.497583,2,4534553
89398924,2026-08-01T21:42:48.2030606,1094.732286,1046.419886,2189.464572,2,3921689
89276178,2026-08-01T06:14:02.4703971,1094.698062,1057.820509,2189.396125,2,4916538
89230451,2026-08-01T00:14:18.0551076,1094.675194,1090.093156,2189.350389,2,5044904
89398397,2026-08-01T21:38:50.1816017,1094.658498,1055.481493,2189.316995,2,4390783
89228900,2026-08-01T00:02:17.8654367,1094.629375,1079.713424,2189.258750,2,6437921
89229403,2026-08-01T00:06:18.1429944,1094.629375,1075.700791,2189.258750,2,8038194
89391210,2026-08-01T20:42:49.7624141,1094.583747,1057.067395,2189.167494,2,4092368
89393185,2026-08-01T20:58:50.4062934,1094.568985,1087.871476,2189.137970,2,5288973
89388025,2026-08-01T20:18:51.3680476,1094.498138,1080.359763,2188.996277,2,4464711
89391686,2026-08-01T20:46:49.3398151,1094.495803,1091.525219,2188.991605,2,3900933
89394180,2026-08-01T21:06:49.1200342,1094.481048,1079.470981,2188.962096,2,3563394
89403693,2026-08-01T22:18:48.7137648,1094.473732,1083.223746,2188.947464,2,6660157
89409463,2026-08-01T23:02:57.7781398,1094.470253,1089.363536,2188.940505,2,4386603
89231446,2026-08-01T00:22:17.8838970,1094.458905,1064.659205,2188.917810,2,5444496
89401587,2026-08-01T22:02:48.6536005,1094.426579,1078.980331,2188.853158,2,5716190
89356038,2026-08-01T16:18:35.0074936,1094.395918,1087.873901,2188.791836,2,6278012
89390513,2026-08-01T20:38:49.1128218,1094.369021,1067.619592,2188.738041,2,4093257
89394170,2026-08-01T21:06:49.0789845,1094.364168,1079.226009,2188.728337,2,5458772
89407357,2026-08-01T22:46:57.6747777,1094.341970,1091.868514,2188.683941,2,5083862
89231458,2026-08-01T00:22:17.8930198,1094.289187,1069.030038,2188.578375,2,4122141
89412061,2026-08-01T23:22:58.0562008,1094.264843,1035.204161,2188.529687,2,5340407
89268357,2026-08-01T05:14:01.0743473,1094.252636,1015.068640,2188.505272,2,3445402
89353572,2026-08-01T15:58:35.5150134,1094.246795,1084.831198,2188.493590,2,5585624
89392597,2026-08-01T20:54:51.3207795,1094.233845,1067.191897,2188.467690,2,5658562
89398421,2026-08-01T21:38:50.2563541,1094.219488,1088.573110,2188.438977,2,5490658
89230930,2026-08-01T00:18:18.3416544,1094.203130,1027.717299,2188.406260,2,4847958
89322933,2026-08-01T12:06:04.7549353,1094.161819,1059.418555,2188.323638,2,2094608
89400526,2026-08-01T21:54:49.8576282,1094.118722,1092.718979,2188.237444,2,6783301
89239656,2026-08-01T01:26:18.3768967,1094.116794,1071.049853,2188.233589,2,8490713
89399977,2026-08-01T21:50:48.2808610,1094.078510,1070.732571,2188.157020,2,5508570
89372154,2026-08-01T18:18:44.0041346,1094.074566,1053.257398,2188.149132,2,1696643
89233996,2026-08-01T00:42:18.1085762,1094.056940,1072.078691,2188.113880,2,6775492
89398417,2026-08-01T21:38:50.2482430,1093.968682,1079.207571,2187.937364,2,5596290
89409468,2026-08-01T23:02:57.7951405,1093.948998,1083.742825,2187.897996,2,5983662
89232451,2026-08-01T00:30:17.9497448,1093.924847,1064.208827,2187.849694,2,2916478
89272038,2026-08-01T05:42:00.4495314,1093.919655,1074.991323,2187.839309,2,7424160
89401580,2026-08-01T22:02:48.6398567,1093.896737,1078.007257,2187.793475,2,2450538
89230454,2026-08-01T00:14:18.0585245,1093.875044,1093.040297,2187.750088,2,6788772
89368327,2026-08-01T17:50:40.2104695,1093.864329,1055.341545,2187.728658,2,5506999
89402085,2026-08-01T22:06:49.2480245,1093.848219,1072.075704,2187.696439,2,4670573
89409474,2026-08-01T23:02:57.8102398,1093.833625,1083.800400,2187.667250,2,5297599
89392771,2026-08-01T20:54:51.9280366,1093.820429,1082.886329,2187.640859,2,5212103
89407866,2026-08-01T22:50:57.1819291,1093.801019,1079.858089,2187.602039,2,5474801
89312184,2026-08-01T10:46:04.5454673,1093.774636,1089.309254,2187.549272,2,5021940
89287228,2026-08-01T07:38:04.6294128,1093.751374,1041.018528,2187.502747,2,3906563
89235577,2026-08-01T00:54:18.3551827,1093.747675,1065.942619,2187.495349,2,3210494
89408390,2026-08-01T22:54:58.1630189,1093.700677,1060.946727,2187.401355,2,4032657
89404219,2026-08-01T22:22:50.1738823,1093.676979,1071.159765,2187.353957,2,5221070
89389336,2026-08-01T20:30:51.0675252,1093.671192,1086.143688,2187.342383,2,6595858
89230462,2026-08-01T00:14:18.0684559,1093.659915,1083.091276,2187.319829,2,5036879
89413126,2026-08-01T23:30:57.4659757,1093.656541,1068.623544,2187.313082,2,2251942
89406291,2026-08-01T22:38:57.4126682,1093.606629,1058.347908,2187.213259,2,3873593
89402112,2026-08-01T22:06:49.3256585,1093.592462,1086.876894,2187.184925,2,5090392
89408396,2026-08-01T22:54:58.2072643,1093.502917,1076.383805,2187.005833,2,2151146
89414721,2026-08-01T23:42:58.0658434,1093.485739,1070.056403,2186.971478,2,4393418
89233006,2026-08-01T00:34:18.0897385,1093.477729,1060.075800,2186.955458,2,7204574
89353899,2026-08-01T16:02:36.7089093,1093.475703,1058.808245,2186.951406,2,6186493
89416862,2026-08-01T23:58:57.4573605,1093.464517,1088.073294,2186.929033,2,3959343
89407367,2026-08-01T22:46:57.7237942,1093.452865,1072.296485,2186.905730,2,5265871
89399972,2026-08-01T21:50:48.2716514,1093.349961,1050.039936,2186.699922,2,5824733
89397477,2026-08-01T21:30:49.1154909,1093.307357,1074.502686,2186.614714,2,4854242
89405785,2026-08-01T22:34:49.8192133,1093.290225,1077.638809,2186.580451,2,5766442
89399975,2026-08-01T21:50:48.2777457,1093.257585,1072.537863,2186.515170,2,4346362
89401604,2026-08-01T22:02:48.6837768,1093.197627,1080.073769,2186.395254,2,7986561
89235588,2026-08-01T00:54:18.3629540,1093.189414,1061.653006,2186.378828,2,4373525
89397876,2026-08-01T21:34:49.6042752,1093.176451,1077.828298,2186.352901,2,4583332
89389110,2026-08-01T20:26:51.1144270,1093.169950,1085.553647,2186.339901,2,3863086
89412076,2026-08-01T23:22:58.1150276,1093.168204,1079.494201,2186.336409,2,5527890
89280133,2026-08-01T06:46:00.1231075,1093.152503,1031.675911,2186.305006,2,5016345
89229932,2026-08-01T00:10:18.0821373,1093.134284,1071.783633,2186.268569,2,4158959
89416886,2026-08-01T23:58:57.5227587,1093.095295,1073.116512,2186.190590,2,2695567
89236534,2026-08-01T01:02:17.6403231,1093.055205,1033.783720,2186.110409,2,2321465
89343745,2026-08-01T14:46:35.8153263,1093.038597,1037.672277,2186.077194,2,4078770
89234556,2026-08-01T00:46:18.8235227,1092.997435,1086.257236,2185.994870,2,2927817
89318445,2026-08-01T11:34:06.1197862,1092.979108,1092.837392,2185.958217,2,5221497
89295143,2026-08-01T08:38:05.9340435,1092.967472,1086.661131,2185.934945,2,4775073
89411558,2026-08-01T23:18:57.5688737,1092.931982,1090.319546,2185.863964,2,5273970
89393122,2026-08-01T20:58:50.2164131,1092.915991,1071.476284,2185.831981,2,4259942
89392113,2026-08-01T20:50:49.2584427,1092.894917,1086.816324,2185.789834,2,6270266
89315820,2026-08-01T11:14:06.4212918,1092.874370,1067.461548,2185.748740,2,1985760
89400000,2026-08-01T21:50:48.3467449,1092.862701,1090.135837,2185.725401,2,5332387
89311162,2026-08-01T10:38:04.4457548,1092.837869,1071.324999,2185.675737,2,5082275
89396800,2026-08-01T21:26:50.2183275,1092.736992,1048.471749,2185.473983,2,2553101
89258149,2026-08-01T03:54:02.2177928,1092.712977,1072.955017,2185.425954,2,9038781
89414188,2026-08-01T23:38:56.9194243,1092.711422,1053.029110,2185.422843,2,3016768
89279695,2026-08-01T06:42:00.0709329,1092.690774,1088.106259,2185.381549,2,5834151
89402111,2026-08-01T22:06:49.3237141,1092.684643,1087.109386,2185.369286,2,5511909
89414701,2026-08-01T23:42:58.0245075,1092.677599,1062.949218,2185.355197,2,5902785
89412028,2026-08-01T23:22:57.9779116,1092.641187,1073.075210,2185.282374,2,4616297
89393164,2026-08-01T20:58:50.3456740,1092.637298,1081.371865,2185.274596,2,7472930
89293117,2026-08-01T08:22:05.1089189,1092.626906,1076.352154,2185.253812,2,4025644
89389102,2026-08-01T20:26:51.0872439,1092.619754,1074.827137,2185.239509,2,4192956
89397901,2026-08-01T21:34:49.6572982,1092.611313,1088.111748,2185.222625,2,1393791
89407336,2026-08-01T22:46:57.6216085,1092.603687,1065.925917,2185.207375,2,3044780
89388547,2026-08-01T20:22:51.9785861,1092.543416,1078.876553,2185.086831,2,5364192
89399428,2026-08-01T21:46:48.1261147,1092.516607,1083.431488,2185.033214,2,3856932
89236107,2026-08-01T00:58:17.8451265,1092.502053,1050.872687,2185.004106,2,2971424
89412609,2026-08-01T23:26:57.6395340,1092.494627,1083.723660,2184.989254,2,2207107
89317595,2026-08-01T11:26:04.7565013,1092.479726,1086.015493,2184.959453,2,5101895
89414708,2026-08-01T23:42:58.0425833,1092.405344,1031.697556,2184.810688,2,3425448
89414710,2026-08-01T23:42:58.0417297,1092.384064,1031.094749,2184.768128,2,4371625
89402104,2026-08-01T22:06:49.3130569,1092.366657,1079.486460,2184.733313,2,5513493
89274367,2026-08-01T06:01:59.9517200,1092.340838,1077.327321,2184.681677,2,4552127
89394183,2026-08-01T21:06:49.1205323,1092.324753,1090.754331,2184.649506,2,2228989
89387732,2026-08-01T20:18:50.2646863,1092.315122,1080.642141,2184.630244,2,5593411
89248192,2026-08-01T02:37:30.1387854,1092.311248,1070.385864,2184.622497,2,4455117
89394186,2026-08-01T21:06:49.1275984,1092.304135,1087.373706,2184.608270,2,4143126
89229950,2026-08-01T00:10:18.1120742,1092.279019,1090.531504,2184.558037,2,5471190
89384338,2026-08-01T19:50:50.0560196,1092.274003,1080.389802,2184.548005,2,4958391
89389118,2026-08-01T20:26:51.1329561,1092.236199,1088.166888,2184.472399,2,6332433
89366801,2026-08-01T17:38:41.4601677,1092.210897,1080.884737,2184.421794,2,4892964
89396272,2026-08-01T21:22:48.4372430,1092.193344,1067.052070,2184.386687,2,5298594
89406282,2026-08-01T22:38:57.3694648,1092.130132,1028.330426,2184.260265,2,3215935
89326920,2026-08-01T12:38:04.2658211,1092.075250,1070.071620,2184.150500,2,4046551
89228878,2026-08-01T00:02:17.8538540,1092.059636,1087.097771,2184.119271,2,3464354
89355458,2026-08-01T16:14:37.8708459,1092.058840,1073.692882,2184.117680,2,5057252
89232482,2026-08-01T00:30:17.9648056,1092.017963,1073.194549,2184.035926,2,2796738
89233523,2026-08-01T00:38:17.8881704,1092.016984,1078.322895,2184.033969,2,3295095
89317108,2026-08-01T11:22:04.9302262,1092.013895,1011.703745,2184.027790,2,4168056
89344808,2026-08-01T14:54:39.6428531,1092.008431,1089.149168,2184.016862,2,6050557
89414199,2026-08-01T23:38:56.9315284,1091.980128,1088.189313,2183.960256,2,2517212
89389610,2026-08-01T20:30:52.2079042,1091.964131,1076.242877,2183.928263,2,4818222
89410494,2026-08-01T23:10:57.3762050,1091.953825,1079.935747,2183.907650,2,3639180
89407798,2026-08-01T22:50:56.9602338,1091.874948,1082.516609,2183.749896,2,4479605
89391184,2026-08-01T20:42:49.6729039,1091.853901,1083.474459,2183.707802,2,4323244
89402604,2026-08-01T22:10:48.8149304,1091.853724,1041.942625,2183.707449,2,7207663
89322936,2026-08-01T12:06:04.7598829,1091.782802,1084.850448,2183.565604,2,5123689
89229397,2026-08-01T00:06:18.1394049,1091.726363,1061.475575,2183.452727,2,4919850
89228914,2026-08-01T00:02:17.9444729,1091.722083,1083.517791,2183.444166,2,7013528
89390648,2026-08-01T20:38:49.5167722,1091.707309,1048.109686,2183.414617,2,6508849
89403695,2026-08-01T22:18:48.7126748,1091.681828,1078.605339,2183.363655,2,4486191
89391667,2026-08-01T20:46:49.3157921,1091.649867,1090.604625,2183.299734,2,2748886
89367370,2026-08-01T17:42:41.1453159,1091.636300,1067.197278,2183.272599,2,5380082
89276215,2026-08-01T06:14:02.5299509,1091.605869,1068.056479,2183.211739,2,4137476
89395750,2026-08-01T21:18:51.4794396,1091.589601,1079.717907,2183.179201,2,1572318
89399983,2026-08-01T21:50:48.3153076,1091.581962,1068.076339,2183.163923,2,6100458
89319776,2026-08-01T11:42:04.9684854,1091.566162,1049.741396,2183.132324,2,3103048
89414173,2026-08-01T23:38:56.8707201,1091.561657,1064.572718,2183.123313,2,3671791
89393215,2026-08-01T20:58:50.4912510,1091.540017,1081.805042,2183.080033,2,3087820
89377994,2026-08-01T19:02:43.2827376,1091.523304,1062.131783,2183.046608,2,5529366
89391484,2026-08-01T20:46:48.8391369,1091.487821,1068.570463,2182.975642,2,4845153
89389521,2026-08-01T20:30:51.8706655,1091.481358,1071.383285,2182.962716,2,7511430
89411001,2026-08-01T23:14:57.9530345,1091.474980,1032.826895,2182.949959,2,5307478
89379267,2026-08-01T19:14:45.3133111,1091.449891,1090.679188,2182.899783,2,5893641
89411051,2026-08-01T23:14:58.0778800,1091.431828,1078.591307,2182.863657,2,4204432
89404880,2026-08-01T22:26:48.5530897,1091.429198,1063.234342,2182.858397,2,4733874
89401023,2026-08-01T21:58:48.5547018,1091.417287,1052.613323,2182.834573,2,5385526
89228894,2026-08-01T00:02:17.8624953,1091.400940,1067.723214,2182.801881,2,4073667
89406316,2026-08-01T22:38:57.4709280,1091.391687,1081.689035,2182.783373,2,6527910
89306878,2026-08-01T10:06:04.4072783,1091.333214,1069.986832,2182.666428,2,5935466
89362519,2026-08-01T17:06:41.8540916,1091.316035,1076.954445,2182.632070,2,4294273
89233530,2026-08-01T00:38:17.8948992,1091.308997,1075.993354,2182.617994,2,6300890
89301991,2026-08-01T09:30:04.2352232,1091.290781,1082.123852,2182.581563,2,4958817
89239765,2026-08-01T01:26:18.5002666,1091.286816,1083.278130,2182.573633,2,4518662
89261585,2026-08-01T04:22:00.4786971,1091.222844,1086.098219,2182.445689,2,5743539
89394725,2026-08-01T21:10:51.4277775,1091.198499,1084.098638,2182.396998,2,3984510
89256979,2026-08-01T03:46:00.4712369,1091.153465,1090.429458,2182.306930,2,790494
89261512,2026-08-01T04:22:00.3367031,1091.122110,1086.977078,2182.244220,2,6676565
89416879,2026-08-01T23:58:57.5149591,1091.105598,1076.866582,2182.211196,2,6995272
89363053,2026-08-01T17:10:43.2201438,1091.097852,1076.598787,2182.195703,2,6055190
89390508,2026-08-01T20:38:49.1054828,1091.086671,1050.122204,2182.173343,2,2008896
89396278,2026-08-01T21:22:48.4497815,1091.047689,1071.180385,2182.095378,2,3550574
89396358,2026-08-01T21:22:48.6657884,1091.035444,1082.943463,2182.070888,2,2795096
89235142,2026-08-01T00:50:18.0832417,1091.030158,1081.921536,2182.060316,2,5221811
89402080,2026-08-01T22:06:49.2441655,1091.023149,1043.353840,2182.046299,2,3753672
89228866,2026-08-01T00:02:17.8432995,1090.995107,1056.238193,2181.990214,2,5006649
89410480,2026-08-01T23:10:57.3440491,1090.934898,1034.186411,2181.869795,2,4039572
89397299,2026-08-01T21:30:48.6646722,1090.900644,1082.511812,2181.801288,2,6676167
89380333,2026-08-01T19:22:43.3613034,1090.897492,1057.739009,2181.794985,2,4929055
89394177,2026-08-01T21:06:49.1098866,1090.877307,1067.726971,2181.754613,2,11319909
89398940,2026-08-01T21:42:48.2252689,1090.873187,1084.607865,2181.746375,2,4968638
89388587,2026-08-01T20:22:52.1223508,1090.851828,1075.340699,2181.703655,2,3322153
89410502,2026-08-01T23:10:57.4189772,1090.843167,1090.488916,2181.686333,2,4061582
89303843,2026-08-01T09:42:04.5428817,1090.826476,1076.047802,2181.652951,2,3224875
89402611,2026-08-01T22:10:48.8249809,1090.783379,1049.297648,2181.566759,2,3669010
89229948,2026-08-01T00:10:18.1084042,1090.770160,1086.577859,2181.540321,2,5643703
89279841,2026-08-01T06:42:00.2579971,1090.766713,1088.965887,2181.533427,2,6395091
89334796,2026-08-01T13:38:04.2739632,1090.724123,1089.419410,2181.448246,2,4389051
89230470,2026-08-01T00:14:18.0740666,1090.661372,1086.295459,2181.322743,2,5284804
89330031,2026-08-01T13:02:04.2521480,1090.641167,1082.261183,2181.282334,2,5178701
89392692,2026-08-01T20:54:51.6859813,1090.637647,1079.215888,2181.275293,2,6613617
89244876,2026-08-01T02:09:30.9496229,1090.633031,1082.864889,2181.266062,2,5059286
89390145,2026-08-01T20:34:52.4261621,1090.628448,1081.217985,2181.256896,2,6725533
89395223,2026-08-01T21:14:50.0190017,1090.609925,1077.885531,2181.219850,2,5691651
89272348,2026-08-01T05:46:00.4224593,1090.602407,1035.321382,2181.204813,2,4739624
89409438,2026-08-01T23:02:57.6953938,1090.598285,1037.976110,2181.196570,2,4910748
89359375,2026-08-01T16:42:41.1923038,1090.583888,1074.675072,2181.167775,2,4505585
89400046,2026-08-01T21:50:48.4617239,1090.580813,1073.375958,2181.161625,2,4839945
89282004,2026-08-01T06:58:00.4516207,1090.571664,1057.826470,2181.143329,2,3440964
89230444,2026-08-01T00:14:18.0489119,1090.553663,1068.938463,2181.107325,2,6283648
89416315,2026-08-01T23:54:58.4382184,1090.522463,1071.718603,2181.044926,2,4678358
89361373,2026-08-01T16:58:40.3519292,1090.517461,1040.854982,2181.034923,2,3618322
89403691,2026-08-01T22:18:48.7069532,1090.441540,1086.536695,2180.883080,2,2616533
89397338,2026-08-01T21:30:48.7509710,1090.439578,1083.533204,2180.879156,2,5385270
89410481,2026-08-01T23:10:57.3510216,1090.405667,1033.518549,2180.811334,2,8476273
89408391,2026-08-01T22:54:58.1633932,1090.387457,1062.092529,2180.774913,2,4128261
89393631,2026-08-01T21:02:48.5359999,1090.356091,1044.558568,2180.712183,2,729699
89231460,2026-08-01T00:22:17.8916698,1090.346101,1062.677277,2180.692203,2,3387271
89407898,2026-08-01T22:50:57.2772715,1090.345979,1078.026954,2180.691958,2,5949810
89335858,2026-08-01T13:46:04.4887755,1090.300657,1070.053631,2180.601314,2,5344651
89395280,2026-08-01T21:14:50.2147737,1090.296845,1089.349940,2180.593689,2,7210159
89399822,2026-08-01T21:50:47.9138182,1090.289117,1054.794259,2180.578233,2,4857126
89416880,2026-08-01T23:58:57.5138447,1090.238361,1066.472391,2180.476723,2,3975736
89392257,2026-08-01T20:50:49.6689592,1090.169715,1084.855905,2180.339430,2,3013572
89291874,2026-08-01T08:14:06.6196933,1090.150092,1065.990924,2180.300184,2,4771374
89231981,2026-08-01T00:26:17.9790881,1090.099039,1058.818747,2180.198078,2,5229098
89266585,2026-08-01T05:01:59.8498332,1090.087123,1052.799261,2180.174245,2,3911152
89278282,2026-08-01T06:30:00.2678276,1090.082015,1068.386219,2180.164029,2,5055756
89231499,2026-08-01T00:22:17.9951559,1090.069663,1085.288392,2180.139326,2,3028241
89231997,2026-08-01T00:26:18.0016270,1090.066204,1079.216008,2180.132408,2,744659
89231495,2026-08-01T00:22:17.9951142,1090.062364,1083.485899,2180.124728,2,5184222
89400007,2026-08-01T21:50:48.3731327,1090.061438,1087.842816,2180.122876,2,1726960
89281291,2026-08-01T06:54:01.1708227,1090.017791,1035.590543,2180.035582,2,3073647
89277224,2026-08-01T06:22:00.1644470,1089.969008,1051.706347,2179.938016,2,2980898
89233020,2026-08-01T00:34:18.1022456,1089.961569,1071.377852,2179.923138,2,5843472
89405798,2026-08-01T22:34:49.8576050,1089.870245,1085.488680,2179.740491,2,5910966
89404190,2026-08-01T22:22:49.9551197,1089.867961,1057.845721,2179.735922,2,3189903
89387459,2026-08-01T20:14:51.8549213,1089.837517,1065.577044,2179.675034,2,4066169
89257971,2026-08-01T03:54:01.9470792,1089.835247,1072.748115,2179.670494,2,5820478
89229917,2026-08-01T00:10:18.0683191,1089.828466,1016.469628,2179.656931,2,5343227
89415785,2026-08-01T23:50:57.4086833,1089.809067,1081.235373,2179.618135,2,3450508
89297841,2026-08-01T08:58:12.8307429,1089.794846,1081.226268,2179.589692,2,9153435
89281372,2026-08-01T06:54:01.3242728,1089.770287,1025.316731,2179.540574,2,1752530
89271756,2026-08-01T05:42:00.0236765,1089.757584,1079.301528,2179.515169,2,2859194
89346206,2026-08-01T15:02:36.6177065,1089.748375,1077.998300,2179.496750,2,9879348
89356579,2026-08-01T16:22:35.7546573,1089.695469,1045.945819,2179.390939,2,4038667
89395757,2026-08-01T21:18:51.5144677,1089.674402,1080.440219,2179.348805,2,3023608
89407878,2026-08-01T22:50:57.2272944,1089.656774,1088.402420,2179.313547,2,2977928
89414193,2026-08-01T23:38:56.9255741,1089.650427,1056.902093,2179.300853,2,5433672
89415777,2026-08-01T23:50:57.3871571,1089.518779,1063.531811,2179.037558,2,3833403
89239680,2026-08-01T01:26:18.4029436,1089.508564,1028.139514,2179.017128,2,4087977
89286507,2026-08-01T07:34:00.2589607,1089.492246,1080.753445,2178.984491,2,5571555
89397873,2026-08-01T21:34:49.5659621,1089.479740,1069.673121,2178.959479,2,3738950
89323997,2026-08-01T12:14:07.6651786,1089.467967,1030.638428,2178.935935,2,4621309
89400012,2026-08-01T21:50:48.4051313,1089.460767,1074.838343,2178.921535,2,5812295
89379901,2026-08-01T19:18:40.9514539,1089.414508,1072.667551,2178.829017,2,5168447
89413663,2026-08-01T23:34:59.7453976,1089.406747,1068.955010,2178.813493,2,5752671
89229933,2026-08-01T00:10:18.0877889,1089.391731,1070.540867,2178.783462,2,4728227
89263193,2026-08-01T04:34:02.3061471,1089.380222,1075.817052,2178.760444,2,5177702
89398396,2026-08-01T21:38:50.1789825,1089.323550,1038.720210,2178.647099,2,2736590
89389944,2026-08-01T20:34:51.6190918,1089.306857,1062.483033,2178.613713,2,4487470
89405272,2026-08-01T22:30:48.4175366,1089.272309,1080.505395,2178.544617,2,384642
89416343,2026-08-01T23:54:58.5326129,1089.214692,1073.890352,2178.429383,2,4326253
89329824,2026-08-01T12:58:04.9834319,1089.210972,1079.523738,2178.421945,2,3812593
89395923,2026-08-01T21:18:51.9447233,1089.193671,1080.021751,2178.387343,2,5084776
89352274,2026-08-01T15:50:36.3241827,1089.083729,1068.802268,2178.167457,2,4032097
89414222,2026-08-01T23:38:57.0156531,1089.064286,1063.588168,2178.128572,2,2271157
89381118,2026-08-01T19:26:42.1202771,1089.054361,1080.642156,2178.108723,2,5058339
89395336,2026-08-01T21:14:50.4257756,1089.015309,1075.051474,2178.030618,2,4152638
89396850,2026-08-01T21:26:50.3230247,1089.001362,1081.054738,2178.002723,2,4099752
89397325,2026-08-01T21:30:48.7340236,1088.930257,1048.837325,2177.860515,2,3905196
89339025,2026-08-01T14:10:04.5237066,1088.891460,1045.684569,2177.782920,2,2141251
89401032,2026-08-01T21:58:48.5729897,1088.857553,1062.773824,2177.715106,2,6198860
89405773,2026-08-01T22:34:49.7552829,1088.841194,1047.496527,2177.682388,2,6216341
89388504,2026-08-01T20:22:51.7863254,1088.792847,1067.995199,2177.585694,2,4579808
89390634,2026-08-01T20:38:49.4686350,1088.714017,1082.259625,2177.428034,2,6075161
89413678,2026-08-01T23:34:59.8144253,1088.690663,1085.497905,2177.381327,2,4321919
89241652,2026-08-01T01:45:30.6663386,1088.656514,1072.208753,2177.313028,2,7239755
89354473,2026-08-01T16:06:35.8647287,1088.633789,1073.939020,2177.267578,2,9488359
89410513,2026-08-01T23:10:57.4559799,1088.588537,1086.619749,2177.177075,2,3881071
89267890,2026-08-01T05:10:00.3742245,1088.567229,1075.801188,2177.134458,2,5269725
89408387,2026-08-01T22:54:58.1493899,1088.564961,1028.638685,2177.129923,2,4402843
89394224,2026-08-01T21:06:49.2278160,1088.547007,1077.584585,2177.094014,2,5786961
89396264,2026-08-01T21:22:48.4245064,1088.490405,1042.722492,2176.980810,2,1619040
89392206,2026-08-01T20:50:49.5278610,1088.476772,1077.206419,2176.953544,2,4067154
89401574,2026-08-01T22:02:48.6214396,1088.462970,1082.269812,2176.925941,2,3795268
89403668,2026-08-01T22:18:48.6453257,1088.451423,1061.248724,2176.902846,2,3988304
89408929,2026-08-01T22:58:57.4101317,1088.445027,1070.801247,2176.890053,2,5727895
89413681,2026-08-01T23:34:59.8303313,1088.355421,1066.300027,2176.710841,2,6671604
89396827,2026-08-01T21:26:50.2744298,1088.347534,1086.819421,2176.695068,2,5993716
89413146,2026-08-01T23:30:57.5165341,1088.311812,1088.256466,2176.623624,2,3629985
89231560,2026-08-01T00:22:17.9734642,1088.253054,1081.418980,2176.506108,2,3721115
89233016,2026-08-01T00:34:18.0984461,1088.225850,1065.612280,2176.451700,2,6557281
89414591,2026-08-01T23:42:57.6767900,1088.219445,1051.245484,2176.438890,2,4442898
89308663,2026-08-01T10:18:04.7825750,1088.143724,1055.898132,2176.287449,2,4729606
89413120,2026-08-01T23:30:57.4466439,1088.040335,1047.055923,2176.080670,2,1657819
89271006,2026-08-01T05:34:01.5110542,1088.039560,1058.652876,2176.079119,2,4495991
89403156,2026-08-01T22:14:49.5102687,1088.029030,1078.656842,2176.058060,2,5509167
89415790,2026-08-01T23:50:57.4201560,1087.993793,1083.555912,2175.987586,2,1351176
89406346,2026-08-01T22:38:57.5398444,1087.989876,1080.050588,2175.979751,2,4266683
89412089,2026-08-01T23:22:58.1344212,1087.982106,1085.672204,2175.964211,2,6840380
89330685,2026-08-01T13:06:04.4230930,1087.975810,1074.999786,2175.951619,2,4100086
89229943,2026-08-01T00:10:18.1026597,1087.946528,1076.517947,2175.893056,2,4592721
89389109,2026-08-01T20:26:51.1064740,1087.912998,1065.890470,2175.825997,2,4083330
89393788,2026-08-01T21:02:49.0178235,1087.877607,1082.556764,2175.755213,2,4432564
89400129,2026-08-01T21:50:48.6802338,1087.876095,1069.021177,2175.752191,2,3493281
89271528,2026-08-01T05:38:00.4608138,1087.798489,1041.357075,2175.596979,2,5281849
